../data/yalefaces/subject01/subject01.glasses.gif--rotated-300--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-200--flipped.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-160--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-260--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-260--flipped.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-0--.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-140--.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-60--.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-280--.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-200--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-140--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-340--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-0--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-260--.jpg;1
../data/yalefaces/subject01/subject01.sad--rotated-300--.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-200--.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-180--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-180--.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-220--flipped.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-40--flipped.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-220--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-300--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-160--.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-40--.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-200--.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-120--flipped.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-40--flipped.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-140--.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-100--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-180--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-140--flipped.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-260--.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-60--.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-80--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-280--flipped.jpg;1
../data/yalefaces/subject01/subject01.sad--flipped.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-340--.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-240--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--flipped.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-120--.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-320--flipped.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-140--.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-80--.jpg;1
../data/yalefaces/subject01/subject01.normal.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-140--.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-260--.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-240--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-60--.jpg;1
../data/yalefaces/subject01/subject01.rightlight.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-80--flipped.jpg;1
../data/yalefaces/subject01/subject01.sad--rotated-120--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-280--.jpg;1
../data/yalefaces/subject01/subject01.happy--flipped.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-220--.jpg;1
../data/yalefaces/subject01/subject01.sad--rotated-60--flipped.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-100--.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-280--.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-240--flipped.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-280--flipped.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-80--.jpg;1
../data/yalefaces/subject01/subject01.wink--rotated-100--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-280--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-60--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-120--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-200--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-220--flipped.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-160--flipped.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-280--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-280--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-340--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-280--.jpg;1
../data/yalefaces/subject01/subject01.normal--rotated-340--flipped.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-40--.jpg;1
../data/yalefaces/subject01/subject01.sad--rotated-340--.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-180--.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-140--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-20--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-280--.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-0--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-160--flipped.jpg;1
../data/yalefaces/subject01/subject01.sad--rotated-180--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-340--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-320--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-80--.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-300--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-240--.jpg;1
../data/yalefaces/subject01/subject01.glasses--flipped.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-100--.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-300--.jpg;1
../data/yalefaces/subject01/subject01.rightlight--flipped.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-100--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-20--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-80--.jpg;1
../data/yalefaces/subject01/subject01.normal--rotated-40--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-180--flipped.jpg;1
../data/yalefaces/subject01/subject01.normal--rotated-140--.jpg;1
../data/yalefaces/subject01/subject01.sad--rotated-0--flipped.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-320--flipped.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-300--flipped.jpg;1
../data/yalefaces/subject01/subject01.noglasses--rotated-340--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-40--flipped.jpg;1
../data/yalefaces/subject01/subject01.glasses.gif--rotated-120--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-120--.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-300--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-320--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-140--flipped.jpg;1
../data/yalefaces/subject01/subject01.rightlight--rotated-20--flipped.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-260--flipped.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-160--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-340--.jpg;1
../data/yalefaces/subject01/subject01.glasses--rotated-0--.jpg;1
../data/yalefaces/subject01/subject01.happy--rotated-320--.jpg;1
../data/yalefaces/subject01/subject01.sleepy--rotated-40--flipped.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-240--.jpg;1
../data/yalefaces/subject01/subject01.wink--flipped.jpg;1
../data/yalefaces/subject01/subject01.gif--rotated-300--.jpg;1
../data/yalefaces/subject01/subject01.leftlight--rotated-220--.jpg;1
../data/yalefaces/subject01/subject01.surprised--rotated-300--.jpg;1
